Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Bahia;Ibiquera;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Ibirapitanga;CARTÓRIO DO 2º OFÍCIO DE IBIRAPITANGA;Certidão de Protesto;E-mail;100
Bahia;Ibirapuã;CARTÓRIO DE REGISTRO DE IMÓVEIS TITULOS E DOCUMENTOS, CIVIL DAS PESSOAS JURIDICAS TABELIONATO DE NOTAS E PROTESTO DA COMARCA DE IBIRAPUÃ;Certidão de Protesto;E-mail;100
Bahia;Ibirataia;SERVENTIA EXTRAJUDICIAL DO ÚNICO OFICIO DA COMARCA DE IBIRATAIA;Certidão de Protesto;E-mail;100
Bahia;Ibitiara;TABELIONATO DE NOTAS COM FUNCAO DE PROTESTO DA COMARCA DE IBITIARA;Certidão de Protesto;E-mail;100
Bahia;Ibititá;Tabelionato de Notas com Função de Protesto;Certidão de Protesto;E-mail;100
Bahia;Ibotirama;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO DE IBOTIRAMA;Certidão de Protesto;E-mail;100
Bahia;Ichu;SERVENTIA EXTRAJUDICIAL DO SEGUNDO OFICIO DO MUNICÍPIO DE ICHU;Certidão de Protesto;E-mail;100
Bahia;Igaporã;TABELIONATO DE NOTAS E PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Iguaí;Tabelionato de Notas com Função de Protesto de Iguaí;Certidão de Protesto;E-mail;100
Bahia;Ilhéus; PROTESTO DE TÍTULOS DE ILHÉUS;Certidão de Protesto;E-mail;100
Bahia;Inhambupe;CARTÓRIO DE NOTAS E PROTESTO DE INHAMBUPE;Certidão de Protesto;E-mail;100
Bahia;Ipiaú;TABELIONATO DE NOTAS COM FUNCÃO DE PROTESTO DE IPIAÚ;Certidão de Protesto;E-mail;100
Bahia;Ipirá;SEGUNDO OFÍCIO DE IPIRÁ;Certidão de Protesto;E-mail;100
Bahia;Iramaia;TABELIONATO DE NOTAS COM FUNCÃO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Iraquara;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE IRAQUARA;Certidão de Protesto;E-mail;100
Bahia;Irará;Serventia Extrajudicial do Ofício Único - Irará;Certidão de Protesto;E-mail;100
Bahia;Irecê;PROTESTO DE TÍTULOS DE IRECÊ;Certidão de Protesto;E-mail;100
Bahia;Itabela;Tabelionato de Notas com função de Protesto de Itabela;Certidão de Protesto;E-mail;100
Bahia;Itaberaba;TABELIONATO DE PROTESTO DE ITABERAB;Certidão de Protesto;E-mail;100
Bahia;Itabuna;TO DE TITULOS DA COMARCA DE ITABUNA;Certidão de Protesto;E-mail;100
Bahia;Itacaré;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DA COMARCA DE ITACARÉ;Certidão de Protesto;E-mail;100
Bahia;Itaeté;TABELIONATO DE NOTAS COM FUNÇÃO DE ITAETÊ;Certidão de Protesto;E-mail;100
Bahia;Itagi;tabelioanto de notas e protesto de itagi;Certidão de Protesto;E-mail;100
Bahia;Itagibá;REGISTRO CIVIL DAS PESSOAS NATURAIS, TABELIONATO DE NOTAS E PROTESTOS E REGISTRO DE CONTRATOS MARÍTIMOS - ITAGIBÁ;Certidão de Protesto;E-mail;100
Bahia;Itagimirim;TABELIONATO DE NOTAS - PROTESTO DE TÍTULOS E REGISTRO CIVIL DAS PESSOAS NATURAIS;Certidão de Protesto;E-mail;100
Bahia;Itajuípe;CARTÓRIO DO OFÍCIO ÚNICO DA COMARCA DE ITAJUÍPE;Certidão de Protesto;E-mail;100
Bahia;Itamaraju;Tabelionato de Notas e Protesto de Itamaraju;Certidão de Protesto;E-mail;100
Bahia;Itamari;OFICIO UNICO DO MUNICIPIO DE ITAMARI;Certidão de Protesto;E-mail;100
Bahia;Itambé;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE ITAMBÉ;Certidão de Protesto;E-mail;100
Bahia;Itanhém;Cartório Grinaldo Medeiros Cartório Grinaldo Medeiros;Certidão de Protesto;E-mail;100
Bahia;Itaparica;TABELIONATO DE NOTAS E PROTESTO - ITAPARICA;Certidão de Protesto;E-mail;100
Bahia;Itapebi;serventia extrajudicial do oficio unico de itapebi;Certidão de Protesto;E-mail;100
Bahia;Itapetinga;TABELIONATO DE PROTESTO JOELMA LIMA;Certidão de Protesto;E-mail;100
Bahia;Itapicuru;CARTORIO CAMPOS TORRES;Certidão de Protesto;E-mail;100
Bahia;Itapitanga;REGISTRO CIVIL DAS PESSOAS NATURAIS, TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO - ITAPITANGA;Certidão de Protesto;E-mail;100
Bahia;Itaquara;TABELIONATO DE NOTAS E PROTESTO DE ITAQUARA;Certidão de Protesto;E-mail;100
Bahia;Itarantim;Cartório ERON SANTOS;Certidão de Protesto;E-mail;100
Bahia;Itiruçu;Tabelionato de Notas com Função de Protesto da Comarca de Itiruçu;Certidão de Protesto;E-mail;100
Bahia;Itiúba;Serventia Extrajudicial do Ofício Único de Itiúba;Certidão de Protesto;E-mail;100
Bahia;Itororo;RCPN E TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DA COMARCA DE ITORORÓ;Certidão de Protesto;E-mail;100
Bahia;Ituaçu;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTOS DE ITUAÇU;Certidão de Protesto;E-mail;100
Bahia;Ituberá;OFÍCIO ÚNICO DA COMARCA DE ITUBERÁ;Certidão de Protesto;E-mail;100
Bahia;Jacaraci;SERVENTIA EXTRAJUDICIAL DO OFICIO ÚNICO DE JACARACI;Certidão de Protesto;E-mail;100
Bahia;Jacobina;TABELIONATO DE PROTESTO DE TÍTULOS DE JACOBINA;Certidão de Protesto;E-mail;100
Bahia;Jaguaquara;TABELIONATO DE NOTAS COM FUNCÃO DE PROTESTO DE JAGUAQUARA;Certidão de Protesto;E-mail;100
Bahia;Jaguarari;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE JAGUARARI;Certidão de Protesto;E-mail;100
Bahia;Jaguaripe;Tabelionato de Notas com Função de Protesto da Comarca de Jaguaripe;Certidão de Protesto;E-mail;100
Bahia;Jequié;Tabelionato de Protesto de Título e Documentos de Jequié;Certidão de Protesto;E-mail;100
Bahia;Jeremoabo;CARTÓRIO JERÊ - PROTESTO DE TÍTULOS, REGISTRO CIVIL DAS PESSOAS NATURAIS, REGISTRO DE TÍTULOS E DOCUMENTOS E CIVIL DAS PESSOAS JURÍDICAS DA COMARCA DE JEREMOABO;Certidão de Protesto;E-mail;100
Bahia;Jitaúna;Tabelionato de Notas e Protesto;Certidão de Protesto;E-mail;100
Bahia;João Dourado;TABELIONATO DE NOTAS COM FUNCÃO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Juazeiro;CARTÓRIO DE PROTESTO DE TÍTULOS DE JUAZEIRO;Certidão de Protesto;E-mail;100
Bahia;Jussara;Tabelionato com Função de Protesto de Jussara;Certidão de Protesto;E-mail;100
Bahia;Laje;TABELIONATO DE NOTAS E PROTESTOS;Certidão de Protesto;E-mail;100
Bahia;Lapão;PROTESTO DE TÍTULOS DE LAPÃO;Certidão de Protesto;E-mail;100
Bahia;Lauro de Freitas;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DA COMARCA DE LAURO DE FREITAS;Certidão de Protesto;E-mail;100
Bahia;Lençóis;Tabelionato de Notas com Função de Protesto da Comarca de Lençóis;Certidão de Protesto;E-mail;100
Bahia;Licínio de Almeida;2º OFÍCIO DE REGISTRO CIVIL DAS PESSOAS NATURAIS, TABELIONATO DE NOTAS E PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Livramento de Nossa Senhora;TABELIONATO DE NOTAS CUMULADO COM PROTESTO - LIVRAMENTO DE NOSSA SENHORA;Certidão de Protesto;E-mail;100
Bahia;Luís Eduardo Magalhães;KOERNER TABELIONATO DE NOTAS C/C PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Macarani;OFÍCIO ÚNICO DA COMARCA DE MACARAN;Certidão de Protesto;E-mail;100
Bahia;Macaúbas;Tabelionato de Notas e Protestos Macaúbas;Certidão de Protesto;E-mail;100
Bahia;Macururé;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE MACURURÉ;Certidão de Protesto;E-mail;100
Bahia;Madre de Deus;Serventia Extrajudicial do Oficio Único;Certidão de Protesto;E-mail;100
Bahia;Mairi;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE MAIRI;Certidão de Protesto;E-mail;100
Bahia;Malhada;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Maracás;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Maragogipe;Serventia Extrajudicial do Ofício Único de Maragogipe;Certidão de Protesto;E-mail;100
Bahia;Maraú;Tabelionato de Notas com Funções de Protestos de Maraú;Certidão de Protesto;E-mail;100
Bahia;Marcionílio Souza;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DE TITULOS;Certidão de Protesto;E-mail;100
Bahia;Mata de São João;TABELIONATO DE NOTAS E PROTESTOS;Certidão de Protesto;E-mail;100
Bahia;Medeiros Neto;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Bahia;Miguel Calmon;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE MIGUEL CALMON;Certidão de Protesto;E-mail;100
Bahia;Milagres;SERVENTIA DO OFÍCIO ÚNICO DE MILAGRES;Certidão de Protesto;E-mail;100
Bahia;Monte Santo;SEGUNDO OFICIO DA COMARCA DE MONTE SANTO;Certidão de Protesto;E-mail;100
Bahia;Morpará;Serventia Extrajudicial do Ofício Único de Morpará;Certidão de Protesto;E-mail;100
Bahia;Morro do Chapéu;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DE MORRO DO CHAPEU;Certidão de Protesto;E-mail;100
Bahia;Mucugê;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO DE MUCUGÊ;Certidão de Protesto;E-mail;100
Bahia;Mucuri;Tabelionato de Notas com Funções de Protesto de Mucuri;Certidão de Protesto;E-mail;100
Bahia;Mundo Novo;TABELIONATO E PROTESTO - MUNDO NOVO;Certidão de Protesto;E-mail;100
Bahia;Muritiba;Serventia Extrajudicial do Ofício Único;Certidão de Protesto;E-mail;100
Bahia;Mutuípe;Tabelionato de Notas com Função de Protesto de Mutuípe;Certidão de Protesto;E-mail;100
Bahia;Nazaré;Tabelionato de Notas com função de protesto;Certidão de Protesto;E-mail;100
Bahia;Nilo Peçanha;Tabelionato de Notas com função de protesto de Nilo Peçanha;Certidão de Protesto;E-mail;100
Bahia;Nordestina;Serventia Extrajudicial do Oficio Unico de Nordestina;Certidão de Protesto;E-mail;100
Bahia;Nova Canaã;TABELIONATO DE NOTAS E PROTESTO DE LETRAS E TÍTULOS DE NOVA CANAÃ;Certidão de Protesto;E-mail;100
Bahia;Nova Fátima;2º OFÍCIO DE NOVA FÁTIMA;Certidão de Protesto;E-mail;100
Bahia;Nova Source;Tabelionato de Notas e Protestos de Nova Soure;Certidão de Protesto;E-mail;100
Bahia;Nova Viçosa;TABELIONATO DE NOTAS COM FUNCÃO DE PROTESTO DE NOVA VIÇOSA;Certidão de Protesto;E-mail;100
Bahia;Olindina;Tabelionato de Notas e Protestos de Olindina;Certidão de Protesto;E-mail;100
Bahia;Oliveira dos Brejinhos;Serventia Extrajudicial do Ofício Único da Comarca de Oliveira dos Brejinhos;Certidão de Protesto;E-mail;100
Bahia;Palmas de Monte Alto;TABELIONATO DE NOTAS COM FUNÇÃO DE PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Palmeiras;Tabelionato de Notas com Função de Protesto;Certidão de Protesto;E-mail;100
Bahia;Paramirim;Tabelionato de Notas com Função de Protesto da Comarca de Paramirim;Certidão de Protesto;E-mail;100
Bahia;Paratinga;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE PARATINGA – COMARCA DE BOM JESUS DA LAPA;Certidão de Protesto;E-mail;100
Bahia;Paripiranga;TABELIONATO DE NOTAS E PROTESTO PARIPIRANGA;Certidão de Protesto;E-mail;100
Bahia;Pau Brasil;TABELIONATO DE NOTAS E PROTESTO;Certidão de Protesto;E-mail;100
Bahia;Paulo Afonso;TABELIONATO DE NOTAS COM FUNCAO DE PROTESTO DE PAULO AFONSO;Certidão de Protesto;E-mail;100
Bahia;Pé de Serra; 2º Ofício de Pé de Serra;Certidão de Protesto;E-mail;100
Bahia;Piatã;Serventia Extrajudicial do Ofício Único da Comarca de Piatã;Certidão de Protesto;E-mail;100
Bahia;Pilão Arcado;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE PILÃO ARCADO;Certidão de Protesto;E-mail;100
Bahia;Pindaí;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE PINDAI;Certidão de Protesto;E-mail;100
Bahia;Pindobaçu;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO DE PINDOBAÇU;Certidão de Protesto;E-mail;100
Bahia;Piritiba;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE PIRITIBA;Certidão de Protesto;E-mail;100
