Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Rio Grande do Sul;Feliz;TABELIONATO DE PROTESTOS FELIZ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Flores da Cunha;SERVICO NOTARIAL E REGISTRAL DE FLORES DA CUNHA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Fontoura Xavier;TABELIONATO DE NOTAS E PROTESTO DE TÍTULOS DE FONTOURA XAVIER;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Formigueiro;OFÍCIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Fortaleza dos Valos;SERVIÇOS NOTARIAIS E DE REGISTROS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Frederico Westphalen;OFÍCIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Garibaldi;Serviço Notarial e de Registros;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Gaurama;GAURAMA OFICIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;General Câmara;Tabelionato de General Câmara;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Getúlio Vargas;TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Giruá;OFÍCIO DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Gramado;SERVIÇO NOTARIAL E REGISTRAL DE GRAMADO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Gravataí;SERVIÇO DE REGISTROS E TABELIONATO DE PROTESTOS DE GRAVATAÍ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Guaíba;TABELIONATO DE PROTESTO DE TÍTULOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Guaporé;TABELIONATO DE NOTAS E DE PROTESTOS DE GUAPORÉ;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Guarani das Missões;TABELIONATO DE NOTAS E DE PROTESTOS DE GUARANI DAS MISSÕES;Certidão de Protesto;E-mail;100
