Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Maranhão;Riachão;CARTORIO 2º OFICIO;Certidão de Protesto;E-mail;100
Maranhão;Ribamar Fiquene;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE RIBAMAR FIQUENE;Certidão de Protesto;E-mail;100
Maranhão;Rosário;CARTÓRIO DO 1º OFICIO EXTRAJUDICIAL;Certidão de Protesto;E-mail;100
Maranhão;Sambaíba;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE SAMBAÍBA;Certidão de Protesto;E-mail;100
Maranhão;Santa Filomena do Maranhão;Serventia Extrajudicial de Oficio Único de Santa Filomena do Maranhão;Certidão de Protesto;E-mail;100
Maranhão;Santa Helena;Cartório do 1º Oficio Extrajudicial;Certidão de Protesto;E-mail;100
Maranhão;Santa Inês;3º OFÍCIO EXTRAJUDICIAL SANTA INES;Certidão de Protesto;E-mail;100
Maranhão;Santa Luzia;CATORIO DO 1º. OFICIO EXTRAJUDICIAL;Certidão de Protesto;E-mail;100
Maranhão;Santa Luzia do Paruá;OFÍCIO EXTRAJUDICIAL DE SANTA LUZIA DO PARUÁ;Certidão de Protesto;E-mail;100
Maranhão;Santa Quitéria do Maranhão;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Santa Rita;SERVENTIA EXTRAJUDICIAL DE SANTA RITA;Certidão de Protesto;E-mail;100
Maranhão;Santana do Maranhão;CARTÓRIO ÚNICO DE SANTANA DO MARANHÃO;Certidão de Protesto;E-mail;100
Maranhão;Santo Amaro do Maranhão;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Santo Antônio dos Lopes;SERVENTIA EXTRAJUDICIAL DE SANTO ANTONIO DOS LOPES;Certidão de Protesto;E-mail;100
Maranhão;São Benedito do Rio Preto;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE SÃO BENEDITO DO RIO PRETO;Certidão de Protesto;E-mail;100
Maranhão;São Bento;CARTORIO DO 1 OFICIO EXTRAJUDICIAL DE SAO BENTO;Certidão de Protesto;E-mail;100
Maranhão;São Bernardo;SERVENTIA EXTRAJUDICIAL DE OFICIO UNICO;Certidão de Protesto;E-mail;100
Maranhão;São Domingos do Azeitão;SERVENTIA EXTRAJUDICIAL DE SAO DOMINGOS DO AZEITAO;Certidão de Protesto;E-mail;100
Maranhão;São Domingos do Maranhão;SERVENTIA EXTRAJUDICIAL DE SÃO DOMINGOS DO MARANHÃO;Certidão de Protesto;E-mail;100
Maranhão;São Félix de Balsas;Serventia Extrajudicial do Ofício Único de São Félix de Balsas;Certidão de Protesto;E-mail;100
Maranhão;São Francisco do Brejão;SERVENTIA EXTRAJUDICIAL DE SÃO FRANCISCO DO BREJÃO;Certidão de Protesto;E-mail;100
Maranhão;São Francisco do Maranhão;Serventia Extrajudicial do Ofício Único de São Francisco do Maranhão;Certidão de Protesto;E-mail;100
Maranhão;São João Batista;SERVENTIA EXTRAJUDICIAL DE SAO JOAO BATISTA;Certidão de Protesto;E-mail;100
Maranhão;São João do Carú;SERVENTIA EXTRAJUDICIAL DE SAO JOAO DO CARU;Certidão de Protesto;E-mail;100
Maranhão;São João do Paraíso;SERVENTIA EXTRAJUDICIAL DE SÃO JOÃO DO PARAÍSO;Certidão de Protesto;E-mail;100
Maranhão;São João do Soter;CARTÓRIO DE SÃO JOÃO DO SOTER;Certidão de Protesto;E-mail;100
Maranhão;São João dos Patos;OFÍCIO ÚNICO DA COMARCA DE SÃO JOÃO DOS PATOS;Certidão de Protesto;E-mail;100
Maranhão;São José de Ribamar;1º OFÍCIO DE REGISTRO DE IMOVEIS E TABELIONATO DE NOTAS E PROTESTOS DE SAO JOSE DE RIBAMAR;Certidão de Protesto;E-mail;100
Maranhão;São José dos Basílios;CARTORIO SÃO JOSÉ DOS BASÍLIOS;Certidão de Protesto;E-mail;100
Maranhão;São Luís;1 TABELIONATO DE PROTESTO DE LETRAS E OUTROS TITULOS DE CREDITOS;Certidão de Protesto;E-mail;100
Maranhão;São Luís;2 TABELIONATO DE PROTESTO DE LETRAS E OUTROS TITULOS DE CREDITOS;Certidão de Protesto;E-mail;100
Maranhão;São Luís Gonzaga do Maranhão;1º OFÍCIO;Certidão de Protesto;E-mail;100
Maranhão;São Mateus do Maranhão;OFICIO UNICO DE SAO MATEUS DO MARANHAO;Certidão de Protesto;E-mail;100
Maranhão;São Pedro da Água Branca;CARTÓRIO OFICIO ÚNICO DE SÃO PEDRO DA ÁGUA BRANCA;Certidão de Protesto;E-mail;100
Maranhão;São Pedro dos Crentes;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO DE SÃO PEDRO DOS CRENTES;Certidão de Protesto;E-mail;100
Maranhão;São Raimundo das Mangabeiras;SERVENTIA EXTRAJUDICIAL DE SAO RAIMUNDO DAS MANGABEIRAS;Certidão de Protesto;E-mail;100
